ID	Plate	Row	Column	CTB	cellControl	virusControl	Chemical.name	wellType	Broad.Therapeutic.class	Reported.therapeutic.effect	Inhibition.Index	color	pch	CTBvc	CTBcc	Vratio	Vlog2R	I	z	p.value	log10Pval	e.value	FDR	log10FDR	sig	selected.FDR	selected.ii	selected.arbidolMean	selected.FDRandArbidol	selected.FDRorArbidol	selected.FDRonly	selected.ArbidolOnly
01F10	1	F	10	10433	37964.25	10135.6666666667	Pheniramine maleate	treated	Allergology Central Nervous System	Antihistaminic 'Antitussive 'Sedative	0.0139522152269973	#FF0000FF	1	10202	37197.5	0.280475838430002	-1.83405159955627	1.73075842318169	-0.0774813699910943	0.530879694345455	-0.275003885701169	827.110563790218	0.933066224633313	-0.0300875309886233	0.0300875309886233	0	0	0	FALSE	FALSE	FALSE	FALSE
01F11	1	F	11	11369	37964.25	10135.6666666667	Tolazoline hydrochloride	treated	Cardiovascular	Vasodilator	0.0578735384976343	#FF0000FF	1	10202	37197.5	0.305638819813159	-1.71010030022077	8.3721220667407	0.522059125563334	0.300814582252893	-0.521701114761033	468.669119150008	0.933066224633313	-0.0300875309886233	0.0300875309886233	0	0	0	FALSE	FALSE	FALSE	FALSE
01F12	1	F	12	10203	37964.25	10135.6666666667	NA	virusCtl	NA	NA	NA	#FF0000FF	17	10202	37197.5	0.274292627192688	-1.86621225088382	0.00757696703678473	-0.233039342659744	0.59213457218152	-0.227579581597722	922.545663458807	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
01G01	1	G	1	36243	37964.25	10135.6666666667	NA	cellCtl	NA	NA	NA	#FF0000FF	5	10202	37197.5	0.974339673365145	-0.037503283924749	97.9905857206596	8.61224978422511	3.58202688225054e-18	-17.4458711591991	5.58079788254634e-15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
01G02	1	G	2	10306	37964.25	10135.6666666667	Morantel tartrate	treated	Infectiology	Antihelmintic	0.00799280491143006	#FF0000FF	1	10202	37197.5	0.27706163048592	-1.85172116515979	0.784015539276263	-0.162947356833988	0.564720058141488	-0.248166786399017	879.833850584438	0.933066224633313	-0.0300875309886233	0.0300875309886233	0	0	0	FALSE	FALSE	FALSE	FALSE
01G03	1	G	3	11016	37964.25	10135.6666666667	(R,S) Homatropine hydrobromide	treated	Diagnostic 'Ophthalmology	Antispastic 'Mydriatic	0.0413091932897979	#FF0000FF	1	10202	37197.5	0.296148934740238	-1.75560519817785	5.93395016764661	0.301956317302348	0.381342681607464	-0.418684583792096	594.131897944429	0.933066224633313	-0.0300875309886233	0.0300875309886233	0	0	0	FALSE	FALSE	FALSE	FALSE
01G04	1	G	4	14532	37964.25	10135.6666666667	Nifedipine	treated	Cardiovascular	Antianginal 'Antihypertensive 'Vasodilator	0.206295702498729	#FF0000FF	1	10202	37197.5	0.390671416089791	-1.35597239189733	27.3464468871946	2.23494170754607	0.0127105879732526	-1.8958343591523	19.8030960623276	0.193734790583002	-0.712792382370814	0.712792382370814	0	0	0	FALSE	FALSE	FALSE	FALSE
01G05	1	G	5	7326	37964.25	10135.6666666667	Chlorpromazine hydrochloride	treated	Cardiovascular 'Central Nervous System	Antiemetic 'Antihypertensive 'Antipsychotic	-0.131842177296367	#FF0000FF	1	10202	37197.5	0.196948719672021	-2.34410805660426	-25.598284742654	-2.54457532268619	0.994529464403245	-0.00238234573392811	1549.47690554026	0.999999854162159	-6.33365742768098e-08	6.33365742768098e-08	0	0	0	FALSE	FALSE	FALSE	FALSE
01G06	1	G	6	19381	37964.25	10135.6666666667	Diphenhydramine hydrochloride	treated	Allergology 'Central Nervous System	Antiemetic 'Antihistaminic 'Antitussive 'Sedative	0.433832557775779	#FF0000FF	1	10202	37197.5	0.521029639088648	-0.940562651462336	49.6042784879588	4.24423860861713	1.09668435124955e-05	-4.9599183534978	0.0170863421924681	0.000533948193514627	-3.27250087848116	3.27250087848116	1	0	0	FALSE	TRUE	TRUE	FALSE
01G07	1	G	7	14705	37964.25	10135.6666666667	Minaprine dihydrochloride	treated	Central Nervous System	Anti-Alzheimer 'Antidepressant	0.214413639385289	#FF0000FF	1	10202	37197.5	0.395322266281336	-1.33889887853839	28.2612530368501	2.31752464709533	0.0102375848115497	-1.98980248737702	15.9501571363945	0.164434609653551	-0.784006768306721	0.784006768306721	0	0	0	FALSE	FALSE	FALSE	FALSE
01G08	1	G	8	7593	37964.25	10135.6666666667	Miconazole	treated	Infectiology 'Metabolism	Antifungal 'Antifungal 'Antineoplastic 'Antibacterial	-0.119313338286474	#FF0000FF	1	10202	37197.5	0.204126621412729	-2.29246374948098	-22.831160674055	-2.29477678365311	0.989127040100319	-0.0047479255198141	1541.0599284763	0.999999854162159	-6.33365742768098e-08	6.33365742768098e-08	0	0	0	FALSE	FALSE	FALSE	FALSE
01G09	1	G	9	9695	37964.25	10135.6666666667	Isoxsuprine hydrochloride	treated	Cardiovascular	Vasodilator	-0.0206780588902357	#FF0000FF	1	10202	37197.5	0.260635795416359	-1.93989285931866	-3.94026155275163	-0.589425348539468	0.722212011843588	-0.141335292655238	1125.20631445231	0.940953506462164	-0.0264318350060795	0.0264318350060795	0	0	0	FALSE	FALSE	FALSE	FALSE
01G10	1	G	10	10525	37964.25	10135.6666666667	Acebutolol hydrochloride	treated	Cardiovascular	Antianginal 'Antiarrhythmic 'Antihypertensive	0.018269268368983	#FF0000FF	1	10202	37197.5	0.282949122924928	-1.82138542947169	2.40941723477766	-0.0162163253324964	0.506469094277869	-0.295447050983061	789.07884888492	0.933066224633313	-0.0300875309886233	0.0300875309886233	0	0	0	FALSE	FALSE	FALSE	FALSE
01G11	1	G	11	22800	37964.25	10135.6666666667	Tolnaftate	treated	Infectiology	Antifungal 'Antifungal	0.594267391389356	#FF0000FF	1	10202	37197.5	0.612944418307682	-0.706171838373349	62.1630385233827	5.37796439435837	3.76663546787954e-08	-7.4240464084532	5.86841805895633e-05	3.08864108366123e-06	-5.51023255606948	5.51023255606948	1	0	0	FALSE	TRUE	TRUE	FALSE
01G12	1	G	12	10007	37964.25	10135.6666666667	NA	virusCtl	NA	NA	NA	#FF0000FF	17	10202	37197.5	0.269023455877411	-1.89419612953017	-1.49181122206645	-0.368394668187692	0.643710513736929	-0.191309397472486	1002.90098040213	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
01H01	1	H	1	37166	37964.25	10135.6666666667	NA	cellCtl	NA	NA	NA	#FF0000FF	5	10202	37197.5	0.999153168895759	-0.00122223662162492	99.9345397558411	8.78773771533969	7.63008673889917e-19	-18.1174705249532	1.18876751392049e-15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
01H02	1	H	2	10027	37964.25	10135.6666666667	Todralazine hydrochloride	treated	Cardiovascular	Antihypertensive	-0.0050991279865483	#FF0000FF	1	10202	37197.5	0.269561126419786	-1.89131563532999	-1.3374731105737	-0.354461995198608	0.638503659541083	-0.194836609263613	994.788701565008	0.933066224633313	-0.0300875309886233	0.0300875309886233	0	0	0	FALSE	FALSE	FALSE	FALSE
01H03	1	H	3	24085	37964.25	10135.6666666667	Imipramine hydrochloride	treated	Central Nervous System	Antidepressant	0.654565361905135	#FF0000FF	1	10202	37197.5	0.647489750655286	-0.627070738838476	66.4013092751443	5.76056879357227	4.19154769245661e-09	-8.37762558796813	6.5304313048474e-06	4.66459378917672e-07	-6.33118617030982	6.33118617030982	1	0	0	FALSE	TRUE	TRUE	FALSE
01H04	1	H	4	21606	37964.25	10135.6666666667	Sulindac	treated	Central Nervous System	Analgesic 'Anti-inflammatory 'Antipyretic	0.53823954952489	#FF0000FF	1	10202	37197.5	0.580845486927885	-0.783773657401379	58.0050998625555	5.00261187054123	2.82793702841166e-07	-6.54853026549672	0.000440592589026536	2.00269358648426e-05	-4.69838549298238	4.69838549298238	1	0	0	FALSE	TRUE	TRUE	FALSE
01H05	1	H	5	25447	37964.25	10135.6666666667	Amitryptiline hydrochloride	treated	Central Nervous System	Antidepressant	0.718476518202792	#FF0000FF	1	10202	37197.5	0.684105114591034	-0.547710078770299	70.6534873913177	6.14442866208418	4.01259235360722e-10	-9.39657495877388	6.25161888692005e-07	5.68328989720005e-08	-7.24540019059556	7.24540019059556	1	0	0	FALSE	TRUE	TRUE	FALSE
01H06	1	H	6	13051	37964.25	10135.6666666667	Adiphenine hydrochloride	treated	Neuromuscular	Antispastic	0.136800531810894	#FF0000FF	1	10202	37197.5	0.35085691242691	-1.51104530885954	19.0375736576697	1.48486894525131	0.0687892719271392	-1.16247928714437	107.173685662483	0.553176640592056	-0.257136167456734	0.257136167456734	0	0	0	FALSE	FALSE	FALSE	FALSE
01H07	1	H	7	29517	37964.25	10135.6666666667	Dibucaine	treated	Neuromuscular	Local anesthetic	0.909459195244985	#FF0000FF	1	10202	37197.5	0.793521069964379	-0.333659564165213	82.1224055325919	7.17977038329249	3.49142976696763e-13	-12.4569966897321	5.43964757693557e-10	1.35991189423389e-10	-9.86648922772356	9.86648922772356	1	0	0	FALSE	TRUE	TRUE	FALSE
01H08	1	H	8	11021	37964.25	10135.6666666667	Prednisone	treated	Dermatology 'Endocrinology 'Immunology	Anti-inflammatory 'Antipruritic 'Immunosuppressant	0.0415438157431667	#FF0000FF	1	10202	37197.5	0.296283352375832	-1.75495052872845	5.96902763680677	0.305122890369533	0.380136278983009	-0.420060680751365	592.252322655528	0.933066224633313	-0.0300875309886233	0.0300875309886233	0	0	0	FALSE	FALSE	FALSE	FALSE
01H09	1	H	9	7336	37964.25	10135.6666666667	Thioridazine hydrochloride	treated	Central Nervous System	Antipsychotic 'Antineoplastic	-0.13137293238963	#FF0000FF	1	10202	37197.5	0.197217554943209	-2.34214011871776	-25.4928417888308	-2.53505659668642	0.994378542005122	-0.00244825603708483	1549.24176844398	0.999999854162159	-6.33365742768098e-08	6.33365742768098e-08	0	0	0	FALSE	FALSE	FALSE	FALSE
01H10	1	H	10	10019	37964.25	10135.6666666667	Diphemanil methylsulfate	treated	Gastroenterology	Antispastic 'Antiulcer	-0.0054745239119383	#FF0000FF	1	10202	37197.5	0.269346058202836	-1.89246714295644	-1.39917138180232	-0.36003172667132	0.640588296089122	-0.193421000405798	998.036565306853	0.933066224633313	-0.0300875309886233	0.0300875309886233	0	0	0	FALSE	FALSE	FALSE	FALSE
01H11	1	H	11	13016	37964.25	10135.6666666667	Trimethobenzamide hydrochloride	treated	Central Nervous System	Antiemetic	0.135158174637313	#FF0000FF	1	10202	37197.5	0.349915988977754	-1.51491950664029	18.8299924832333	1.46612982375928	0.071306461094137	-1.14687111684659	111.095466384665	0.561291670165451	-0.250811402868557	0.250811402868557	0	0	0	FALSE	FALSE	FALSE	FALSE
01H12	1	H	12	10201	37964.25	10135.6666666667	NA	virusCtl	NA	NA	NA	#FF0000FF	17	10202	37197.5	0.27423886013845	-1.86649507680923	-0.00757696703678473	-0.23440734441837	0.592665621277344	-0.227190264126887	923.373037950103	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
02A01	2	A	1	45855	49597.875	14070.5	NA	cellCtl	NA	NA	NA	#00D7FFFF	5	14018	51971	0.882318985588117	-0.180627765943574	90.4461980159041	3.67709185843045	0.000117954053064331	-3.9282871315632	0.183772414674227	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
02A02	2	A	2	13875	49597.875	14070.5	Metronidazole	treated	Infectiology 'Metabolism	Antiamebic 'Antibacterial 'Antiprotozoal 'Antibacterial	-0.00708448841296582	#00D7FFFF	1	14018	51971	0.266975813434415	-1.90521904742687	-0.782204959888427	-0.833152319600358	0.797620585266706	-0.0982036461302353	1242.69287184553	0.959515876494264	-0.0179478348766013	0.0179478348766013	0	0	0	FALSE	FALSE	FALSE	FALSE
02A03	2	A	3	19231	49597.875	14070.5	Fulvestrant	treated	Endocrinology	Antineoplastic	0.187005127647624	#00D7FFFF	1	14018	51971	0.370033287795117	-1.43427303501936	24.1301630087135	0.398491104226351	0.345134107163749	-0.46201212033449	537.71893896112	0.933066224633313	-0.0300875309886233	0.0300875309886233	0	0	0	FALSE	FALSE	FALSE	FALSE
02A04	2	A	4	17986	49597.875	14070.5	Edrophonium chloride	treated	Diagnostic	Anti-fatigue	0.141889076117483	#00D7FFFF	1	14018	51971	0.346077620211272	-1.5308324450747	19.0223088369956	0.145963724717865	0.441975012574489	-0.354602283157178	688.597069591054	0.933066224633313	-0.0300875309886233	0.0300875309886233	0	0	0	FALSE	FALSE	FALSE	FALSE
02A05	2	A	5	18790	49597.875	14070.5	Moroxidine hydrochloride	treated	Infectiology	Antiviral	0.171024261202008	#00D7FFFF	1	14018	51971	0.361547786265417	-1.46774175213165	22.3597159209978	0.310961909267186	0.377914789505519	-0.422606111853943	588.791242049599	0.933066224633313	-0.0300875309886233	0.0300875309886233	0	0	0	FALSE	FALSE	FALSE	FALSE
02A06	2	A	6	13896	49597.875	14070.5	Baclofen	treated	Central Nervous System	Antispastic 'Muscle relaxant 'Alcohol addiction treatment	-0.00632349477269846	#00D7FFFF	1	14018	51971	0.26737988493583	-1.90303715972867	-0.666786232960794	-0.827446129157682	0.796007878042611	-0.0990826340544122	1240.18027399039	0.959515876494264	-0.0179478348766013	0.0179478348766013	0	0	0	FALSE	FALSE	FALSE	FALSE
02A07	2	A	7	18055	49597.875	14070.5	Acyclovir	treated	Metabolism	Antiviral	0.144389483792647	#00D7FFFF	1	14018	51971	0.347405283715919	-1.52530839860306	19.3145229650515	0.160410509127237	0.436278855865543	-0.360235834465475	679.722457438516	0.933066224633313	-0.0300875309886233	0.0300875309886233	0	0	0	FALSE	FALSE	FALSE	FALSE
02A08	2	A	8	14878	49597.875	14070.5	Diazoxide	treated	Cardiovascular 'Metabolism	Antidiuretic 'Antihypertensive 'Vasodilator	0.0292620173579026	#00D7FFFF	1	14018	51971	0.286275038001963	-1.80452621610024	4.54430126316199	-0.569814993744367	0.715598407526453	-0.145330634570908	1114.90231892621	0.940953506462164	-0.0264318350060795	0.0264318350060795	0	0	0	FALSE	FALSE	FALSE	FALSE
02A09	2	A	9	18907	49597.875	14070.5	Amidopyrine	treated	Central Nervous System 'Metabolism	Analgesic 'Anti-inflammatory 'Antipyretic	0.175264082912069	#00D7FFFF	1	14018	51971	0.363799041773297	-1.45878635187249	22.8334437383789	0.334382555257024	0.369045450731629	-0.43292014390492	574.972812239877	0.933066224633313	-0.0300875309886233	0.0300875309886233	0	0	0	FALSE	FALSE	FALSE	FALSE
02A10	2	A	10	18834	49597.875	14070.5	Busulfan	treated	Oncology	Antineoplastic	0.17261872406733	#00D7FFFF	1	14018	51971	0.36239441226838	-1.46436738413579	22.5382151437525	0.31978673853035	0.374565000641336	-0.42647280554717	583.572270999202	0.933066224633313	-0.0300875309886233	0.0300875309886233	0	0	0	FALSE	FALSE	FALSE	FALSE
02A11	2	A	11	17771	49597.875	14070.5	Pindolol	treated	Cardiovascular 'Ophthalmology	Antianginal 'Antiarrhythmic 'Antiglaucoma 'Antihypertensive	0.13409795075284	#00D7FFFF	1	14018	51971	0.341940697696792	-1.54818195269191	18.1045447909119	0.100590356220411	0.45993782624814	-0.337300871671246	716.583133294602	0.933066224633313	-0.0300875309886233	0.0300875309886233	0	0	0	FALSE	FALSE	FALSE	FALSE
02A12	2	A	12	43022	49597.875	14070.5	Arbidol	treated	NA	NA	NA	black	19	14018	51971	0.827807815897327	-0.272632224788497	85.5792942241516	3.43647683311194	0.000294666376004472	-3.53066941809929	0.459090213814967	0.00956437945447847	-2.01934320213833	2.01934320213833	1	NA	1	TRUE	TRUE	FALSE	FALSE
02B01	2	B	1	52256	49597.875	14070.5	NA	cellCtl	NA	NA	NA	#00D7FFFF	5	14018	51971	1.00548382751919	0.00788987712263179	100.418510699115	4.1701133709619	1.52224073849393e-05	-4.81751665956821	0.0237165107057354	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
02B02	2	B	2	23109	49597.875	14070.5	Khellin	treated	Cardiovascular 'Gastroenterology 'Respiratory	Antispastic 'Antitussive 'Vasodilator	0.327535286550343	#00D7FFFF	1	14018	51971	0.444651825056281	-1.16925198774073	38.1493959468546	1.09158844756675	0.137507018082234	-0.861675135749306	214.235934172121	0.792929621893601	-0.100765357675635	0.100765357675635	0	0	0	FALSE	FALSE	FALSE	FALSE
02B03	2	B	3	36351	49597.875	14070.5	Zimelidine dihydrochloride monohydrate	treated	Central Nervous System	Antidepressant	0.807396133427552	#00D7FFFF	1	14018	51971	0.699447768948067	-0.515711766293664	72.7207354423101	2.80076209963078	0.0025491043998725	-2.59361237741419	3.97150465500136	0.054404173356183	-1.2643677841981	1.2643677841981	0	0	0	FALSE	FALSE	FALSE	FALSE
02B04	2	B	4	38458	49597.875	14070.5	Azacyclonol	treated	Central Nervous System	Antipsychotic	0.883749162001051	#00D7FFFF	1	14018	51971	0.739989609589964	-0.434423081305603	77.0207901805464	3.01335265493722	0.0012918923803744	-2.88877366324205	2.01276832862331	0.0300413183376613	-1.52228101260633	1.52228101260633	1	0	0	FALSE	TRUE	TRUE	FALSE
02B05	2	B	5	27686	49597.875	14070.5	Azathioprine	treated	Oncology	Antineoplastic 'Immunosuppressant	0.493395662336251	#00D7FFFF	1	14018	51971	0.532720170864521	-0.908550186889971	51.94014694965	1.77338986458306	0.0380820636545501	-1.41927952537423	59.331855173789	0.403618062406728	-0.394029406785856	0.394029406785856	0	0	0	FALSE	FALSE	FALSE	FALSE
02B06	2	B	6	10727	49597.875	14070.5	Lynestrenol	treated	Endocrinology	Contraceptive	-0.121161058868294	#00D7FFFF	1	14018	51971	0.206403571222413	-2.27646016220617	-20.420326979814	-1.80404211508796	0.964387647511094	-0.0157483609782485	1502.51595482228	0.999999854162159	-6.33365742768098e-08	6.33365742768098e-08	0	0	0	FALSE	FALSE	FALSE	FALSE
02B07	2	B	7	34533	49597.875	14070.5	Guanabenz acetate	treated	Central Nervous System	Antihypertensive	0.741515826855828	#00D7FFFF	1	14018	51971	0.664466721825633	-0.589731147393958	68.8052164439603	2.60718262010221	0.0045645328682523	-2.34060366131061	7.11154220873708	0.0900195216295833	-1.04566329926451	1.04566329926451	0	0	0	FALSE	FALSE	FALSE	FALSE
02B08	2	B	8	10868	49597.875	14070.5	Disulfiram	treated	Metabolism	Antabuse effect 'Antifungal	-0.116051530140784	#00D7FFFF	1	14018	51971	0.209116622731908	-2.25762034821709	-19.4237278661347	-1.75477121695007	0.960350775609862	-0.017570108536795	1496.22650840017	0.999999854162159	-6.33365742768098e-08	6.33365742768098e-08	0	0	0	FALSE	FALSE	FALSE	FALSE
02B09	2	B	9	16468	49597.875	14070.5	Acetylsalicylsalicylic acid	treated	Central Nervous System 'Metabolism	Analgesic 'Anticoagulant 'Anti-inflammatory 'Antipyretic	0.0868801072638655	#00D7FFFF	1	14018	51971	0.316869023109042	-1.65804146511779	12.2931342973528	-0.186720168679132	0.57405997905733	-0.241042729182559	894.38544737132	0.933066224633313	-0.0300875309886233	0.0300875309886233	0	0	0	FALSE	FALSE	FALSE	FALSE
02B10	2	B	10	18899	49597.875	14070.5	Mianserine hydrochloride	treated	Cardiovascular	Antidepressant 'Anxiolytic	0.17497418057292	#00D7FFFF	1	14018	51971	0.363645109772758	-1.45939691953368	22.8011455856301	0.332785765763351	0.369648001848008	-0.432211637062108	575.911586879196	0.933066224633313	-0.0300875309886233	0.0300875309886233	0	0	0	FALSE	FALSE	FALSE	FALSE
02B11	2	B	11	13168	49597.875	14070.5	Nocodazole	treated	Oncology	Antineoplastic	-0.0327046076353028	#00D7FFFF	1	14018	51971	0.253372072886802	-1.98067057801744	-4.77348261028706	-1.03047723375447	0.848606983012567	-0.0712933988346077	1322.12967953358	0.980198820909401	-0.00868582424008871	0.00868582424008871	0	0	0	FALSE	FALSE	FALSE	FALSE
02B12	2	B	12	40310	49597.875	14070.5	Arbidol	treated	NA	NA	NA	black	19	14018	51971	0.775624867714687	-0.366569035700621	80.6101717821192	3.19080821639784	0.000709377114867264	-3.14912282636194	1.1052095449632	0.01798256018047	-1.74514847761401	1.74514847761401	1	NA	0	FALSE	TRUE	TRUE	FALSE
02C01	2	C	1	55014	49597.875	14070.5	NA	cellCtl	NA	NA	NA	#00D7FFFF	5	14018	51971	1.05855188470493	0.0820919844820169	104.34369565425	4.36417072606312	6.38029470856075e-06	-5.19515926056635	0.00994049915593765	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
02C02	2	C	2	26437	49597.875	14070.5	R(-) Apomorphine hydrochloride hemihydrate	treated	Central Nervous System	Antiparkinsonian 'Emetic	0.448134659636535	#00D7FFFF	1	14018	51971	0.508687537280406	-0.975148345927637	48.4171999445436	1.59921876544074	0.0548860010611244	-1.26053841032521	85.5123896532318	0.484313595749042	-0.314873339179955	0.314873339179955	0	0	0	FALSE	FALSE	FALSE	FALSE
02C03	2	C	3	10470	49597.875	14070.5	Amoxapine	treated	Central Nervous System	Antidepressant 'Antipsychotic 'Detoxifying agents for antineoplastic treatment	-0.130474171513471	#00D7FFFF	1	14018	51971	0.201458505705105	-2.31144537662089	-22.2709945977526	-1.89553733562243	0.970989374861504	-0.0127855223723916	1512.80144603422	0.999999854162159	-6.33365742768098e-08	6.33365742768098e-08	0	0	0	FALSE	FALSE	FALSE	FALSE
02C04	2	C	4	10616	49597.875	14070.5	Cyproheptadine hydrochloride	treated	Allergology 'Central Nervous System	Antihistaminic 'Antipruritic 'Sedative	-0.125183453823993	#00D7FFFF	1	14018	51971	0.204267764714937	-2.29146654306887	-21.2141429843648	-1.84328761206222	0.967356485563273	-0.0144134523050081	1507.14140450758	0.999999854162159	-6.33365742768098e-08	6.33365742768098e-08	0	0	0	FALSE	FALSE	FALSE	FALSE
02C05	2	C	5	16065	49597.875	14070.5	Famotidine	treated	Gastroenterology	Antiulcer	0.0722762769292095	#00D7FFFF	1	14018	51971	0.309114698581901	-1.69378583808029	10.402308282081	-0.280200781611835	0.61033826647995	-0.214429400156313	950.907019175762	0.933066224633313	-0.0300875309886233	0.0300875309886233	0	0	0	FALSE	FALSE	FALSE	FALSE
02C06	2	C	6	21627	49597.875	14070.5	Danazol	treated	Endocrinology	Anabolic 'Antigonadotropin	0.273830878222899	#00D7FFFF	1	14018	51971	0.416135921956476	-1.26487326386688	33.09116771321	0.841514526531424	0.200029875249682	-0.698905135900388	311.646545639004	0.895568252134629	-0.0479013105453643	0.0479013105453643	0	0	0	FALSE	FALSE	FALSE	FALSE
02C07	2	C	7	16084	49597.875	14070.5	Nicorandil	treated	Cardiovascular	Antianginal 'Vasodilator	0.0729647949846896	#00D7FFFF	1	14018	51971	0.309480287083181	-1.6920805776387	10.4925141113775	-0.275741092489393	0.608626534278122	-0.215649117637781	948.240140405314	0.933066224633313	-0.0300875309886233	0.0300875309886233	0	0	0	FALSE	FALSE	FALSE	FALSE
